0,1,2,3,4,5,6,7,8,9,10,11
01/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/01 21:00,116.3,120,90,111,0,0,0,0,0
02/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,02/01 21:00,116.31,120,90,111,0,0,0,0,0
03/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/01 21:00,116.33,120,90,123,119.47,0,119.47,0,0
04/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,04/01 21:00,116.41,120,90,111,0,0,0,0,0
05/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/01 21:00,116.45,120,90,111,0,0,0,0,0
06/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/01 21:00,116.48,120,90,111,0,0,0,0,0
07/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,07/01 21:00,116.53,120,90,111,0,0,0,0,0
08/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/01 21:00,116.55,120,90,111,0,0,0,0,0
09/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/01 21:00,116.6,120,90,111,0,0,0,0,0
10/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/01 21:00,116.63,120,90,75,119.03,0,119.03,0,0
11/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/01 21:00,116.67,120,90,150,119.65,0,119.65,0,0
12/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/01 21:00,116.69,120,90,70,0,0,0,0,0
13/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,13/01 21:00,116.72,120,90,111,0,0,0,0,0
14/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/01 21:00,116.76,120,90,70,0,0,0,0,0
15/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/01 21:00,116.82,120,90,90,0,0,0,0,0
16/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/01 21:00,116.87,120,90,111,0,0,0,0,0
17/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/01 21:00,116.91,120,90,111,0,0,0,0,0
18/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,18/01 21:00,116.51,120,90,150,601.17,0,601.17,0,0
19/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,19/01 21:00,115.98,120,90,75,606.21,0,606.21,0,0
20/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/01 21:00,115.43,120,90,100,611.62,0,611.62,0,0
21/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,21/01 21:00,114.9,120,90,133,615.98,0,615.98,0,0
22/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/01 21:00,114.31,120,90,150,622.44,0,622.44,0,0
23/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,23/01 21:00,114.28,120,90,127,123.42,0,123.42,0,0
24/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/01 21:00,114.34,120,90,126,122.6,0,122.6,0,0
25/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,25/01 21:00,114.39,120,90,98,122.99,0,122.99,0,0
26/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/01 21:00,114.43,120,90,78,122.49,0,122.49,0,0
27/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,27/01 21:00,114.47,120,90,98,122.25,0,122.25,0,0
28/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,28/01 21:00,114.5,120,90,98,122.75,0,122.75,0,0
29/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/01 21:00,114.53,120,90,98,122.75,0,122.75,0,0
30/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/01 21:00,114.56,120,90,155,60.73,0,60.73,0,0
31/01/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,31/01 21:00,114.6,120,90,90,122.56,0,122.56,0,0
01/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/02 21:00,114.68,120,90,72,0,0,0,0,0
02/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,02/02 21:00,114.51,120,90,150,620.01,0,620.01,0,0
03/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/02 21:00,113.95,120,90,175,626.85,0,626.85,0,0
04/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,04/02 21:00,113.43,120,90,165,631.13,0,631.13,0,0
05/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/02 21:00,112.86,120,90,167,636.89,0,636.89,0,0
06/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/02 21:00,112.27,120,90,173,642.97,0,642.97,0,0
07/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,07/02 21:00,111.74,120,90,126,27.43,0,27.43,0,0
08/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/02 21:00,111.87,120,90,155,0,0,0,0,0
09/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/02 21:00,111.96,120,90,77,72.52,0,72.52,0,0
10/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/02 21:00,111.97,120,90,100,54.4,0,54.4,0,0
11/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/02 21:00,112.02,120,90,117,54.18,0,54.18,0,0
12/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/02 21:00,112.07,120,90,99,0,0,0,0,0
13/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,13/02 21:00,112.1,120,90,99,0,0,0,0,0
14/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/02 21:00,112.12,120,90,99,0,0,0,0,0
15/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/02 21:00,112.17,120,90,99,0,0,0,0,0
16/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/02 21:00,112.22,120,90,80,71.87,0,71.87,0,0
17/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/02 21:00,112.24,120,90,100,127.1,0,127.1,0,0
18/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,18/02 21:00,112.24,120,90,90,27.13,0,27.13,0,0
19/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,19/02 21:00,112.22,120,90,99,0,0,0,0,0
20/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/02 21:00,112.22,120,90,99,0,0,0,0,0
21/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,21/02 21:00,112.27,120,90,99,0,0,0,0,0
22/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/02 21:00,112.32,120,90,85,108.37,0,108.37,0,0
23/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,23/02 21:00,112.38,120,90,99,0,0,0,0,0
24/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/02 21:00,112.39,120,90,85,44.88,0,44.88,0,0
25/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,25/02 21:00,112.43,120,90,85,17.99,0,17.99,0,0
26/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/02 21:00,112.46,120,90,55,0,0,0,0,0
27/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,27/02 21:00,112.46,120,90,60,17.9,0,17.9,0,0
28/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,28/02 21:00,112.34,120,90,82,422.56,0,422.56,0,0
29/02/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/02 21:00,112.35,120,90,85,9.01,0,9.01,0,0
01/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/03 21:00,112.38,120,90,95,126.9,0,126.9,0,0
02/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,02/03 21:00,112.41,120,90,99,0,0,0,0,0
03/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/03 21:00,112.56,120,90,194,0,0,0,0,0
04/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,04/03 21:00,113.26,120,90,384,0,0,0,0,0
05/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/03 21:00,113.63,120,90,224,124.61,0,124.61,0,0
06/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/03 21:00,113.7,120,90,229,413.21,0,413.21,0,0
07/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,07/03 21:00,113.73,120,90,214,398.22,0,398.22,0,0
08/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/03 21:00,113.69,120,90,201,364.63,0,364.63,0,0
09/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/03 21:00,113.61,120,90,134,413.86,0,413.86,0,0
10/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/03 21:00,113.56,120,90,230,413.21,0,413.21,0,0
11/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/03 21:00,113.41,120,90,135,414.37,0,414.37,0,0
12/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/03 21:00,113.31,120,90,99,0,0,0,0,0
13/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,13/03 21:00,113.2,120,90,115,204.75,0,204.75,0,0
14/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/03 21:00,113.25,120,90,99,0,0,0,0,0
15/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/03 21:00,113.29,120,90,60,17.78,0,17.78,0,0
16/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/03 21:00,113.27,120,90,72,0,0,0,0,0
17/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/03 21:00,113.29,120,90,80,26.71,0,26.71,0,0
18/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,18/03 21:00,113.35,120,90,126,26.67,0,26.67,0,0
19/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,19/03 21:00,113.41,120,90,99,0,0,0,0,0
20/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/03 21:00,113.44,120,90,120,203.65,0,203.65,0,0
22/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/03 21:00,113.53,120,90,135,35.59,0,35.59,0,0
23/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,23/03 21:00,113.4,120,90,179,552.74,0,552.74,0,0
24/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/03 21:00,113.24,120,90,180,553.89,0,553.89,0,0
25/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,25/03 21:00,113.28,120,90,544,633.54,0,633.54,0,0
26/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/03 21:00,112.99,120,90,357,635.77,0,635.77,0,0
27/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,27/03 21:00,112.75,120,90,335,614.74,0,614.74,0,0
28/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,28/03 21:00,112.52,120,90,189,90.03,0,90.03,0,0
29/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/03 21:00,112.52,120,90,170,638.53,0,638.53,0,0
30/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/03 21:00,112.38,120,90,220,641.62,0,641.62,0,0
31/03/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,31/03 21:00,112.33,120,90,99,0,0,0,0,0
01/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/04 21:00,112.4,120,90,194,0,0,0,0,0
02/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,02/04 21:00,112.53,120,90,100,0,0,0,0,0
03/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/04 21:00,112.5,120,90,281,465.49,0,465.49,0,0
04/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,04/04 21:00,112.67,120,90,194,0,0,0,0,0
05/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/04 21:00,112.85,120,90,194,0,0,0,0,0
06/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/04 21:00,112.89,120,90,289,0,0,0,0,0
07/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,07/04 21:00,112.91,120,90,289,0,0,0,0,0
08/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/04 21:00,112.89,120,90,194,0,0,0,0,0
09/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/04 21:00,112.95,120,90,195,0,0,0,0,0
10/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/04 21:00,113.07,120,90,100,0,0,0,0,0
11/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/04 21:00,113.2,120,90,100,0,0,0,0,0
12/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/04 21:00,113.44,120,90,194,0,0,0,0,0
13/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,13/04 21:00,113.46,120,90,194,0,0,0,0,0
14/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/04 21:00,113.6,120,90,100,0,0,0,0,0
15/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/04 21:00,113.68,120,90,100,0,0,0,0,0
16/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/04 21:00,113.78,120,90,129,123.95,0,123.95,0,0
17/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/04 21:00,113.83,120,90,100,0,0,0,0,0
18/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,18/04 21:00,113.96,120,90,196,0,0,0,0,0
19/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,19/04 21:00,113.98,120,90,100,0,0,0,0,0
20/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/04 21:00,114.02,120,90,141,325.61,0,325.61,0,0
21/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,21/04 21:00,113.83,120,90,144,44.39,0,44.39,0,0
22/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/04 21:00,114.09,120,90,575,285.92,0,285.92,0,0
23/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,23/04 21:00,114.48,120,90,639,539.49,0,539.49,0,0
24/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/04 21:00,115.06,120,90,630,410.69,0,410.69,0,0
25/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,25/04 21:00,115.07,120,90,579,573.77,0,573.77,0,0
26/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/04 21:00,114.99,120,90,487,616.07,0,616.07,0,0
27/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,27/04 21:00,114.72,120,90,434,618.76,0,618.76,0,0
28/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,28/04 21:00,114.35,120,90,343,622.44,0,622.44,0,0
29/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/04 21:00,114.1,120,90,346,624.39,0,624.39,0,0
30/04/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 21:00,114.17,120,90,150,0,0,0,0,0
01/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/05 21:00,114.31,120,90,223,123.61,0,123.61,0,0
02/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,02/05 21:00,113.82,120,90,254,627.25,0,627.25,0,0
03/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/05 21:00,113.46,120,90,162,630.83,0,630.83,0,0
04/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,04/05 21:00,113.15,120,90,261,634.25,0,634.25,0,0
05/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/05 21:00,112.79,120,90,230,637.61,0,637.61,0,0
06/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/05 21:00,112.35,120,90,269,642.45,0,642.45,0,0
07/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,07/05 21:00,111.93,120,90,273,646.31,0,646.31,0,0
08/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/05 21:00,111.44,120,90,236,610.09,0,610.09,0,0
09/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/05 21:00,110.87,120,90,284,658.18,0,658.18,0,0
10/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/05 21:00,110.26,120,90,103,666.01,0,666.01,0,0
11/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/05 21:00,109.6,120,90,263,673.11,0,673.11,0,0
12/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/05 21:00,109.03,120,90,271,680.95,0,680.95,0,0
13/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,13/05 21:00,108.46,120,90,360,687.66,0,687.66,0,0
14/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/05 21:00,107.82,120,90,221,631.51,0,631.51,0,0
15/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/05 21:00,107.42,120,90,180,360.87,0,360.87,0,0
16/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/05 21:00,107.09,120,90,202,461.15,0,461.15,0,0
17/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/05 21:00,107.01,120,90,301,461.63,0,461.63,0,0
18/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,18/05 21:00,107.45,120,90,713,458.76,0,458.76,0,0
19/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,19/05 21:00,107.66,120,90,545,456.7,0,456.7,0,0
20/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/05 21:00,107.57,120,90,380,457.89,0,457.89,0,0
21/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,21/05 21:00,107.41,120,90,298,459.39,0,459.39,0,0
22/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/05 21:00,107.18,120,90,218,463.17,0,463.17,0,0
23/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,23/05 21:00,107.23,120,90,382,459.55,0,459.55,0,0
24/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/05 21:00,107.04,120,90,386,462.68,0,462.68,0,0
25/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,25/05 21:00,107.2,120,90,551,462.92,0,462.92,0,0
26/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/05 21:00,107.3,120,90,707,702.73,0,702.73,0,0
27/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,27/05 21:00,107.24,120,90,542,702.6,0,702.6,0,0
28/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,28/05 21:00,106.97,120,90,462,706.1,0,706.1,0,0
29/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/05 21:00,106.53,120,90,383,711.91,0,711.91,0,0
30/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/05 21:00,106.01,120,90,309,719.12,0,719.12,0,0
31/05/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,31/05 21:00,105.44,120,90,246,656.58,0,656.58,0,0
01/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/06 21:00,105.05,120,90,238,731.42,0,731.42,0,0
02/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,02/06 21:00,104.41,120,90,356,713.9,0,713.9,0,0
03/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/06 21:00,103.77,120,90,364,722.91,0,722.91,0,0
04/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,04/06 21:00,103.11,120,90,447,732.99,0,732.99,0,0
05/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/06 21:00,102.55,120,90,454,740.35,0,740.35,0,0
06/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 21:00,102.34,120,90,880,728.85,0,728.85,0,0
07/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,07/06 21:00,102.53,120,90,577,717.77,0,717.77,0,0
08/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/06 21:00,102.21,120,90,431,717.3,0,717.3,0,0
09/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/06 21:00,101.73,120,90,432,717.91,0,717.91,0,0
10/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/06 21:00,101.28,120,90,438,724.16,0,724.16,0,0
11/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/06 21:00,100.87,120,90,359,717.77,0,717.77,0,0
12/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/06 21:00,100.25,120,90,286,717.22,0,717.22,0,0
13/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,13/06 21:00,99.62,120,90,409,713.37,0,713.37,0,0
14/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/06 21:00,98.96,120,90,357,723.13,0,723.13,0,0
15/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/06 21:00,98.55,120,90,457,699.42,0,699.42,0,0
16/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/06 21:00,98.36,120,90,604,598.39,0,598.39,0,0
17/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/06 21:00,98.23,120,90,641,696.79,0,696.79,0,0
18/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,18/06 21:00,97.91,120,90,521,701.96,0,701.96,0,0
19/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,19/06 21:00,97.68,120,90,526,706.45,0,706.45,0,0
20/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/06 21:00,97.53,120,90,720,715.11,0,715.11,0,0
21/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,21/06 21:00,97.37,120,90,476,718.33,0,718.33,0,0
22/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/06 21:00,97.02,120,90,535,716.22,0,716.22,0,0
23/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,23/06 21:00,96.51,120,90,398,702.65,0,702.65,0,0
24/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/06 21:00,96.08,120,90,344,710.39,0,710.39,0,0
25/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,25/06 21:00,96.78,120,90,1117,554.78,0,554.78,0,0
26/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 21:00,97.32,120,90,666,660.53,0,660.53,0,0
27/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,27/06 21:00,97.56,120,90,712,706.6,0,706.6,0,0
28/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,28/06 21:00,97.66,120,90,657,713.28,0,713.28,0,0
29/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/06 21:00,97.79,120,90,655,711.46,0,711.46,0,0
30/06/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/06 21:00,97.62,120,90,595,714.19,0,714.19,0,0
01/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/07 21:00,97.34,120,90,598,718.79,0,718.79,0,0
02/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,02/07 21:00,97.02,120,90,540,722.98,0,722.98,0,0
03/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/07 21:00,97.06,120,90,742,677.5,0,677.5,0,0
04/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,04/07 21:00,96.98,120,90,658,717.31,0,717.31,0,0
05/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/07 21:00,96.75,120,90,598,719.64,0,719.64,0,0
06/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,96.6,120,90,663,722.31,0,722.31,0,0
07/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,07/07 21:00,96.66,120,90,649,709.02,0,709.02,0,0
08/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/07 21:00,96.43,120,90,527,710.51,0,710.51,0,0
09/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/07 21:00,96.01,120,90,409,716.16,0,716.16,0,0
10/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/07 21:00,95.43,120,90,275,706.61,0,706.61,0,0
11/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/07 21:00,94.7,120,90,497,704.8,0,704.8,0,0
12/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/07 21:00,94.26,120,90,646,695.6,0,695.6,0,0
13/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,13/07 21:00,94.07,120,90,493,700.41,0,700.41,0,0
14/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/07 21:00,93.96,120,90,582,684.15,0,684.15,0,0
15/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/07 21:00,93.48,120,90,431,692.3,0,692.3,0,0
16/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/07 21:00,93.39,120,90,434,694.08,0,694.08,0,0
17/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 21:00,93,120,90,493,700.48,0,700.48,0,0
18/07/2020 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,18/07 21:00,92.46,120,90,554,709.36,0,709.36,0,0
